index,author,date,genre,lhs,match,rhs,gerund,verb_type,func,det,generation,gender,age
250692,MI3,1700,prose,"st , nor asking Blessings for his sake , nor ascribing praises to God through him , which after his ",accomplishing," the work of Redemption , ought to be . Thus do they interpret that Scripture , Jo_ . 16 24 . Howeve",VG,lex,temp,poss,G3,M,61
828469,CN3,1682,prose,n his Judgment to be crawling Serpents ; and though all manner of means and Medicines were used for ,curing," him ; yea , though they used the help of wicked Conjuration and Sorcery , yet his Senses were quite",VG,lex,for,bare,G3,M,50
80326,PW3,1673,prose,"or the Witchcraft of our Gloves , Ribbands and Charmes , 'tis ſcarce worth my Notice ; his Folly in ",mentioning," it , being a ſufficient Reproof and Confutation to himſelf . A Story fit for none at this time of d",VG,lex,in,bare,G3,M,29
774592,PW3,1673,prose,"have denyed , rejected and termed Popiſh the long Abuſe of theſe Things , he makes no Difficulty of ",charging," us in ſo many Words with calling Water-Baptiſm and the Lord's Supper , as laid down in Scripture an",VG,lex,of,bare,G3,M,29
775267,PW3,1673,prose," himſelf in point of Honeſty , as well as Ability , firſt , in ſo maiming my Anſwer ; and next , in ",ſaying," nothing to it , is ſtill referred to my Reader's Judgment , and ſo we proceed . Reply , pag . 92 . ",VG,lex,in,bare,G3,M,29
851670,PW3,1672,prose,"pture . The Scripture ought to be Read , Believ'd and Obey'd . § . 1 . HE further charges us , with ",denying," the Scriptures to be any Means , whereby to reſiſt Temptation ; and that we ſay , That they are Dan",VG,lex,other_prep,bare,G3,M,28
295414,PW3,1674,prose,"ſo ? John Faldo . Doth he prove as well as ſay ? No ſuch matter . He would not be miſtaken , yet in ",aſſerting," he tranſcends ; for he further tells us , That I have not overthrown one Line of his books ; in whi",VG,lex,in,bare,G3,M,30
774325,PW3,1673,prose,"rlaſting Goſpel ; which worthy Chriſtopher Goad ( Right Spirit of Chriſt , pag . 17 . ) calls , the ",forming," or bringing forth of Chriſt in us . What is all our Adverſary hath ſaid , but to make Remedies agai",VG,lex,scomp,the,G3,M,29
250512,MI3,1700,prose,"tors was so highly approved of by the Emperor Severus , as that he would have it put in practice in ",Establishing, Governours of Provinces throughout the Empire . 7 . Neither do the Reformed Churches Or_dain a Mini,VG,lex,in,bare,G3,M,61
539793,MI3,1702,prose,"he not know that Protestants look on the Church of Rome as the most Schismatical in the W__ld , for ",breaking," Communion with all the Gresi__ Churches in Europe , and with the Russian and __m all under the Patr",VG,lex,for,bare,G3,M,63
508235,PW3,1672,prose,"ſt's Preſence , on his account , or the like : and it ill becomes a man to write againſt others for ",perverting," of Scriptures , whilſt himſelf is manifeſtly guilty of the ſame Defect . We reverently confeſs to C",NG,lex,for,bare,G3,M,28
469580,MI3,1697,prose,"ir Communion with His ſpecial Gracious Preſence , is moſt certain . Have not ſome been Converted by ",hearing," others give an Account of their Converſion ! How many have been Comforted , and how many Edified th",VG,lex,by,bare,G3,M,58
774135,PW3,1673,prose,"cal or Legal , to the more Spiritual VVorſhip of the Goſpel ; not that they ſhould be debarred from ",expreſſing," that VVorſhip ; for while Bodies and Souls are together , there is ( as I writ at large in my Anſwe",VG,lex,other_prep,bare,G3,M,29
773607,PW3,1673,prose,"hout , if not againſt Conviction ; a thing Vnreaſonable in a Man . Rejoyn . He has a notable Way of ",Contracting," his Adverſary's Anſwers ; I will ſet down what I writ , faithfully , plainly and briefly . Edward B",VG,lex,of,bare,G3,M,29
981929,PW3,1676,prose,"hout , if not againſt Conviction ; a thing unreaſonable in a Man . Rejoyn . He has a notable way of ",Contracting," his Adverſary's Anſwers ; I will ſet down what I writ , faithfully , plainly and briefly . Edward B",VG,lex,of,bare,G3,M,32
449571,CN3,1683,prose,"en a deep Snow , These Prodigies very much terrified the people , and Publick Prayers were made for ",appeasing," the Wrath of Heaven ; It is added , That many great Coals of Fire fell also , the dread whereof wro",VG,lex,for,bare,G3,M,51
828821,CN3,1682,prose,"hy goodness and mercy , what a pleasure is it O Jesus to remember thy Triumphant victories , who by ",suffering," hast attained to the height of Glory ; Thus with great constancy , and courage she continued joyful",VG,lex,by,bare,G3,M,50
1008222,PW3,1674,letters,"me cheaper Way to accommodate your ſelves , then by their Deſtruction , who are ſo very remote from ",ſeeking," yours . Oh ! the Day will come , wherein one Act of Tenderneſs about Matters of Conſcience , ſhall ",VG,lex,other_prep,bare,G3,M,30
470987,MI3,1713,prose," the Singing of Quicunque vult , and at the Recitation of Athanasius 's Creed , and to Kneel at the ",receiving," the Eucharist ; that the Priest and People shall read Psalms alternately , Verse by Verse , with ot",VG,lex,temp,the,G3,M,74
110342,MI3,1677,prose,"n those accounts , respecting such as are yet alive , as knowing that however it may please some by ",nourishing," a proud humour , it would be nauseous to others , and deemed adulatory by wise and impartial Reader",VG,lex,by,bare,G3,M,38
110635,MI3,1677,prose,"chief ( if not the only ) Troubles which have hapned by the Indians in New-England , from the first ",planting," thereof by the English till the late Commotions . Some few private Murthers there have been , which",NG,lex,other_prep,the,G3,M,38
66133,PW3,1685,letters,"chards , which are eaſily raiſed , and ſoon brought to perfection . Much Hay - Seed ſown , and much ",Planting," of Corn this Year , and great produce ſaid to be , both of Wheat , Rye and Riſe ; Barly and Oates p",NG,lex,subject,quant,G3,M,41
852471,PW3,1672,prose,"her to give . Again . It is an effectual ( but an impudent ) Courſe , to Silence all the World from ",Oppoſing," you , by writing ſuch confident confuſed Non-ſenſe : We may ſuppoſe then that there is ſuch a thing",VG,lex,other_prep,bare,G3,M,28
1019712,CN3,1688,prose,"iper to the Gentlemans house , ma__ great Treats , danced very jovially , and all under pretence of ",marrying," the Gentlemans Daughter @ modest virtuous young Virgin ; He affirmed he was born of Noble Parents ,",VG,lex,of,bare,G3,M,56
981925,PW3,1676,prose," clip and pervert our Matter , and to ſhuffle with us in his own , once do a poor People Right , in ",giving," Judgment againſt this horrible Injuſtice . The Charge thou haſt heard ; the Proof was this , That i",VG,light,in,bare,G3,M,32
852575,PW3,1672,prose,"d of Satyre . Strange that it ſhould be reputed ſo Criminal by J. Faldo , to check my Adverſary for ",Abuſing," me and my Friends by Name , when yet he exceeds in his Reflections upon us , and that without any ſ",VG,lex,for,bare,G3,M,28
922119,MI3,1709,prose," be before , and not after the Ultimate Judgment : Nor will there then be any building of Houses or ",Planting, of Vineyards in any part of the Earth ; which things the Apostle Peter says are to be expected in t,NG,lex,scomp,quant,G3,M,70
829644,CN3,1682,prose,"ties of England , This great man lamented so much at his Death , the innocent vanity of his Life in ",writing," his Arcadia , that to prevent the unlawful kindling of heats in others , he would have committed it",VG,lex,in,bare,G3,M,50
851542,PW3,1672,prose,"od , whoſe holy Spirit is the living ſubſtantial Rule , may appear after divers Manners , either by ",bringing," into the very Conſcience the Truth of ſome weighty Paſſage in the Scripture , or by a Miniſtry , or",VG,lex,by,bare,G3,M,28
1019150,CN3,1688,prose,"n Silesia where this Weinrichius then dwelt , which makes the Narration the more considerable ; The ",concealing," the names of the Parties is thought to be in way of civility to his deceased Townman , his Widdow a",VG,lex,subject,the,G3,M,56
1037154,CN3,1683,prose,e to be more affected than with the speculative hope of Spiritual Happiness . 7 . The forbidding of ,Printing," and printed Books , by which the People might come to see the Verity and Purity of the Christian Fa",VG,lex,of,bare,G3,M,51
809891,CN3,1681,prose,"r Mayor of London , who caused the Water of this City to be turned into the Thames in Walbrook , by ",making," Grates in divers places . King Henry the fifth died the thirty fifth year of his age , and the nint",VG,light,by,bare,G3,M,49
773356,PW3,1673,prose,"m to be a general Rule , nor is it that , I charge the Quakers for denying ; but I charge them with ",denying," them to be any Rule at all of Faith and Life ; he miſtakes the Queſtion , and yields my Charge to b",VG,lex,other_prep,bare,G3,M,29
109754,MI3,1677,prose,"ymouth to understand what had hapned ; whereupon 14 . men were sent armed to Nama_ket , in order to ",revenging," Squantum's supposed death . They surprized the house where Coubatant was thought to be , declaring ",VG,lex,other_prep,bare,G3,M,38
218567,MI3,1689,prose,"ts in New-England . The King was very gracious and kind in his Expressions ; then , and often after ",promising, to give them ease as to their Complaints and Fears ; amongst other things the said Mather caused a ,VG,lex,temp,bare,G3,M,50
1038213,CN3,1683,prose,"ady , acknowledged their Errour , professing that their Emperour had just cause to pass his time in ",solacing, himself with so peerless a Paragon : but he on a sudden twisting his left hand in the soft curles o,VG,lex,in,bare,G3,M,51
792603,PW3,1687,prose,"main Inlet of all the Diſtractions , Confuſions and Diviſions of the Chriſtian World , hath been by ",adding, other Conditions of Church Communion than Chriſt hath done . There is nothing the Primitive Church ,VG,lex,by,bare,G3,M,43
197753,PW3,1675,prose,f his Judges for paſſing Sentence of Death upon an Ignoramus return'd by the Jury ; and a third for ,condemning," a Man upon an Inqueſt taken ex officio , when as the Delinquent had not put himſelf upon their Trya",VG,lex,for,bare,G3,M,31
851970,PW3,1672,prose,"lſe , wherein God's Spirit is not the firſt and chief Mover and Aſſiſter . The Subtilty of Satan in ",putting," upon unacceptable Prayer , to prevent True Prayer . § . 1 . BUt we deny Prayer as well as Preaching",VG,light,in,bare,G3,M,28
1018952,CN3,1688,prose," Spirits which was worth thousands of other books , and that there was a particular charm in it for ",finding, a hidden Treasure . She affirmed she was sure there were Spirits to be raised and that there was no,VG,lex,for,bare,G3,M,56
176321,PW3,1670,prose,not ſworn to by the Witneſſes . 2d The Mayor and Recorder differed in the Point ; The Mayor was for ,ſacrificing," Me only ; The Recorder thought it Unreaſonable that I ſhould go without a Mate , and juſtifies his ",VG,lex,for,bare,G3,M,26
954911,MI3,1721,prose,"Miniſters who at this time carry on the ancient and famous Thurſday-Lecture of BOSTON , agreed upon ",Preaching," Eight Sermons on the Nature , and Methods , and Motives , of EARLY PIETY , I did with Satisfaction ",VG,lex,temp,bare,G3,M,82
851473,PW3,1672,prose,"s not the Scriptures , but thoſe who make a wrong Uſe of them ; nor is there any Compariſon betwixt ",Reading," what God's Spirit requires , & immediate Hearing his Voice , and being ſenſible of his preſent livi",VG,lex,other_prep,bare,G3,M,28
828674,CN3,1682,prose,"en were tormented , he caused him to be slain for it ; another Father he brought home with him from ",seeing," the miserable death of his Son , and would force him to laugh , jest , and be merry . A Roman Knigh",VG,lex,other_prep,bare,G3,M,50
109926,MI3,1677,prose,"Heathen . This Narrative of Mr. Allyns I shall here insert and publish , as I received it , without ",making," the least alteration as to the sence , and very little as to the words . It is that which followeth",VG,light,other_prep,bare,G3,M,38
114506,CN3,1686,prose,"never be satisfied with seeing , as Solomon speaks , and took as much pleasure therein as others in ",injoying," great and rare things ; He had the mastery of many hard Languages , besides Greek and Latine which ",VG,lex,in,bare,G3,M,54
